,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1
6291,0,1,67,2,2,1.0,2,1.0,5
6292,0,1,32,0,2,3.0,2,2.0,5
6293,0,2,51,0,0,0.0,0,3.0,3
6294,1,1,43,0,3,0.0,0,3.0,5
6295,1,1,36,0,2,0.0,0,2.0,5
6296,1,1,43,2,4,6.0,1,3.0,5
6297,1,1,36,2,0,9.0,0,5.0,3
6298,1,2,23,0,5,3.0,2,4.0,3
6299,1,1,36,2,0,0.0,0,2.0,6
6300,0,0,23,0,5,4.0,2,3.0,5
6301,0,1,62,2,0,0.0,1,3.0,5
6302,0,1,35,2,1,0.0,0,3.0,5
6303,0,1,68,2,7,0.0,0,3.0,5
6304,1,0,46,2,0,1.0,2,2.0,5
6305,0,0,28,2,5,0.0,2,1.0,2
6306,1,0,49,2,3,0.0,2,1.0,1
6307,1,1,37,2,0,0.0,0,2.0,3
6308,1,1,53,2,0,9.0,0,2.0,5
6309,0,1,70,0,2,7.0,2,1.0,2
6310,0,0,43,2,0,8.0,2,4.0,5
6311,1,1,83,2,4,0.0,1,2.0,5
6312,0,0,25,2,3,9.0,2,2.0,5
6313,0,0,29,2,2,1.0,2,1.0,5
6314,1,1,43,2,0,9.0,0,2.0,7
6315,0,1,65,2,7,0.0,2,1.0,5
6316,0,1,46,2,0,0.0,1,4.0,5
6317,1,1,59,2,0,8.0,2,1.0,5
6318,0,0,30,2,5,0.0,2,2.0,5
6319,1,1,29,0,5,5.0,2,2.0,5
6320,1,1,58,2,0,9.0,2,1.0,5
6321,1,1,71,0,0,1.0,2,5.0,5
6322,1,1,53,0,4,1.0,2,5.0,5
6323,1,2,31,0,5,1.0,2,3.0,5
6324,1,1,36,2,1,8.0,0,4.0,2
6325,1,0,33,0,2,0.0,2,4.0,0
6326,1,0,32,2,2,0.0,2,3.0,3
6327,1,1,41,2,2,0.0,0,5.0,5
6328,0,0,49,2,3,0.0,2,1.0,2
6329,1,1,84,0,7,1.0,1,2.0,5
6330,1,1,30,2,5,0.0,2,4.0,5
6331,1,0,26,0,5,1.0,2,4.0,2
6332,0,1,41,2,0,5.0,1,3.0,4
6333,1,0,25,0,5,4.0,2,5.0,5
6334,1,1,26,2,5,9.0,1,3.0,1
6335,0,0,27,0,1,0.0,2,5.0,2
6336,1,1,41,0,4,0.0,1,3.0,7
6337,0,1,80,2,7,0.0,2,1.0,5
6338,0,1,50,2,5,1.0,2,3.0,5
6339,0,0,28,2,5,0.0,2,3.0,1
6340,0,1,66,2,0,0.0,2,2.0,5
6341,1,1,58,0,4,1.0,1,5.0,5
6342,0,0,42,2,1,0.0,2,3.0,5
6343,0,0,37,2,0,0.0,2,3.0,5
6344,1,1,49,2,0,0.0,2,1.0,5
6345,1,0,39,2,3,3.0,2,2.0,0
6346,1,1,69,0,7,0.0,2,3.0,5
6347,0,1,50,2,0,1.0,1,5.0,5
6348,1,1,37,2,3,8.0,0,2.0,2
6349,1,1,61,0,3,1.0,2,2.0,5
6350,1,1,52,2,4,1.0,1,4.0,0
6351,1,1,35,2,0,0.0,0,3.0,1
6352,0,1,49,2,0,0.0,1,4.0,7
6353,0,0,27,2,2,9.0,2,7.0,2
6354,1,0,43,2,0,1.0,2,2.0,5
6355,0,0,35,0,3,1.0,2,1.0,5
6356,0,1,52,0,4,1.0,2,1.0,2
6357,1,1,31,0,1,0.0,0,2.0,5
6358,0,0,43,2,1,0.0,2,1.0,3
6359,1,1,48,2,4,0.0,1,4.0,5
6360,0,1,37,2,9,0.0,2,3.0,2
6361,1,0,26,0,0,8.0,2,5.0,4
6362,0,0,49,2,0,1.0,2,2.0,1
6363,1,0,37,2,3,0.0,2,1.0,5
6364,1,0,30,0,4,13.0,2,4.0,2
6365,1,0,43,0,3,0.0,2,1.0,3
6366,0,0,42,2,0,0.0,2,3.0,5
6367,1,1,71,0,4,1.0,1,1.0,0
6368,0,0,23,0,5,4.0,2,7.0,2
6369,1,1,81,2,7,9.0,2,1.0,5
6370,0,1,45,2,2,2.0,2,1.0,3
6371,1,0,33,2,0,1.0,2,2.0,5
6372,1,0,25,0,3,8.0,2,2.0,3
6373,1,1,38,0,4,1.0,0,5.0,1
6374,1,1,25,2,4,8.0,1,2.0,5
6375,1,1,45,2,0,1.0,2,4.0,2
6376,0,0,63,2,0,1.0,2,2.0,5
6377,0,1,39,2,0,0.0,1,2.0,5
6378,0,0,25,0,2,1.0,2,1.0,5
6379,0,0,67,2,0,0.0,2,1.0,6
6380,1,0,31,2,0,1.0,2,4.0,6
6381,0,1,73,1,7,0.0,1,2.0,0
6382,0,0,33,0,2,1.0,2,2.0,3
6383,0,1,42,0,0,8.0,1,5.0,5
6384,1,1,70,2,7,0.0,2,1.0,2
6385,1,1,25,0,4,4.0,1,8.0,3
6386,1,1,66,2,0,0.0,0,2.0,5
6387,0,1,41,2,0,1.0,1,2.0,5
6388,0,1,40,2,0,1.0,2,1.0,5
6389,0,2,36,2,3,8.0,2,1.0,5
6390,0,0,31,0,3,9.0,2,4.0,5
6391,0,1,63,2,0,0.0,0,2.0,5
6392,1,1,57,0,4,0.0,1,4.0,5
6393,0,0,40,2,0,0.0,2,1.0,5
6394,1,1,39,0,4,0.0,1,4.0,2
6395,0,1,45,2,0,8.0,1,3.0,5
6396,0,0,32,0,5,0.0,2,1.0,6
6397,1,0,25,2,5,1.0,2,3.0,5
6398,0,0,22,0,5,0.0,2,4.0,3
6399,0,0,38,2,0,1.0,2,3.0,5
6400,1,1,37,2,0,9.0,0,2.0,5
6401,1,1,78,0,7,1.0,1,2.0,1
6402,0,1,37,2,0,2.0,0,2.0,5
6403,1,1,43,2,5,5.0,0,2.0,5
6404,1,0,43,0,0,0.0,2,1.0,2
6405,1,1,43,2,0,2.0,0,2.0,5
6406,1,1,71,0,7,3.0,1,2.0,5
6407,0,1,38,2,0,8.0,2,1.0,5
6408,0,2,20,0,6,13.0,2,1.0,3
6409,1,1,48,2,4,9.0,1,4.0,5
6410,0,0,35,2,2,0.0,2,2.0,5
6411,0,1,41,0,2,0.0,2,2.0,3
6412,0,0,28,2,8,0.0,2,2.0,5
6413,1,0,22,0,5,1.0,2,6.0,3
6414,0,1,43,2,0,3.0,0,2.0,5
6415,1,1,28,0,1,0.0,0,2.0,5
6416,0,1,48,2,1,1.0,0,6.0,3
6417,1,1,42,2,0,14.0,2,2.0,5
6418,0,0,42,2,2,6.0,2,3.0,5
6419,1,0,43,2,3,1.0,2,2.0,5
6420,0,1,46,2,0,1.0,0,2.0,1
6421,0,0,43,2,2,1.0,2,2.0,5
6422,0,0,28,2,5,1.0,2,6.0,5
6423,0,1,48,2,2,0.0,0,4.0,5
6424,1,1,82,0,7,1.0,1,2.0,5
6425,1,1,66,2,3,0.0,0,2.0,5
6426,0,0,31,2,5,9.0,2,3.0,2
6427,0,1,49,2,0,3.0,1,5.0,5
6428,1,1,77,0,7,1.0,1,2.0,5
6429,1,0,41,2,3,0.0,2,2.0,2
6430,1,1,78,0,3,0.0,2,1.0,5
6431,1,0,41,2,0,7.0,2,1.0,5
6432,0,1,39,2,0,3.0,0,2.0,5
6433,1,1,50,2,4,0.0,1,3.0,5
6434,1,1,35,2,0,3.0,0,2.0,5
6435,0,1,52,2,1,1.0,0,3.0,5
6436,0,0,35,0,9,0.0,2,1.0,6
6437,0,1,50,2,2,4.0,0,4.0,2
6438,1,1,52,0,2,0.0,2,1.0,1
6439,1,1,63,0,5,0.0,0,4.0,3
6440,0,1,47,2,0,0.0,2,3.0,5
6441,0,1,41,2,6,0.0,0,4.0,1
6442,0,0,38,0,0,4.0,2,2.0,5
6443,1,0,32,0,1,2.0,2,2.0,5
6444,1,0,31,0,5,0.0,2,6.0,5
6445,1,1,36,0,4,1.0,1,3.0,5
6446,1,1,67,2,0,0.0,2,1.0,5
6447,1,1,53,2,3,8.0,0,4.0,5
6448,1,1,51,2,0,0.0,2,1.0,2
6449,1,1,56,0,4,0.0,2,2.0,3
6450,0,1,45,2,0,0.0,1,1.0,5
6451,1,1,72,2,4,1.0,1,4.0,5
6452,0,1,26,0,6,9.0,0,2.0,2
6453,0,0,29,0,3,9.0,2,1.0,1
6454,1,0,37,2,3,1.0,2,2.0,2
6455,1,0,18,0,5,1.0,2,4.0,2
6456,0,2,31,2,1,1.0,2,3.0,5
6457,1,0,29,0,8,1.0,2,7.0,5
6458,0,0,70,2,7,0.0,2,1.0,5
6459,0,0,19,0,5,1.0,2,5.0,2
6460,1,1,46,2,0,5.0,0,2.0,2
6461,1,1,53,0,4,1.0,1,4.0,5
6462,0,1,50,2,0,0.0,2,1.0,5
6463,0,1,43,2,0,1.0,0,3.0,3
6464,0,0,23,0,5,0.0,2,4.0,6
6465,0,1,61,2,0,0.0,0,2.0,3
6466,1,1,27,2,1,9.0,0,2.0,5
6467,0,1,63,2,9,4.0,0,3.0,5
6468,0,1,83,2,7,1.0,2,1.0,5
6469,1,1,32,2,5,5.0,2,2.0,5
6470,1,1,58,2,0,1.0,0,5.0,5
6471,1,1,67,2,1,1.0,0,3.0,5
6472,0,0,19,0,5,8.0,2,5.0,2
6473,1,1,35,2,0,7.0,2,2.0,5
6474,0,1,35,2,0,9.0,0,4.0,5
6475,0,1,27,0,5,0.0,2,2.0,5
6476,1,1,35,2,4,4.0,1,3.0,5
6477,0,0,20,0,5,2.0,2,3.0,3
6478,1,1,41,0,3,12.0,0,3.0,3
6479,0,0,33,0,5,1.0,2,6.0,2
6480,1,1,58,2,0,0.0,2,1.0,5
6481,1,1,86,0,4,0.0,1,2.0,5
6482,1,1,61,0,2,7.0,0,5.0,3
6483,1,0,32,2,0,0.0,2,3.0,2
6484,1,0,20,0,5,0.0,2,3.0,2
6485,1,0,32,0,0,0.0,2,4.0,5
6486,0,1,69,0,0,0.0,1,2.0,5
6487,0,0,35,2,3,9.0,2,4.0,5
6488,0,0,72,2,7,1.0,2,2.0,5
6489,0,1,37,2,0,0.0,2,1.0,5
6490,0,0,25,0,5,0.0,2,1.0,5
6491,1,0,33,2,5,4.0,2,1.0,5
6492,1,1,40,0,4,0.0,0,4.0,3
6493,0,1,55,2,0,1.0,2,2.0,5
6494,1,1,23,0,4,1.0,1,9.0,5
6495,0,1,51,0,1,1.0,1,1.0,3
6496,1,1,69,0,1,0.0,0,3.0,5
6497,0,1,73,0,7,0.0,1,2.0,5
6498,0,2,72,2,7,4.0,1,1.0,5
6499,0,0,20,0,8,1.0,2,3.0,2
6500,0,0,53,2,0,1.0,2,1.0,5
6501,0,1,46,2,0,0.0,0,4.0,0
6502,0,1,53,2,2,0.0,2,4.0,0
6503,1,1,53,0,4,0.0,0,5.0,3
6504,0,1,66,2,0,1.0,0,3.0,5
6505,0,1,86,2,7,1.0,2,2.0,5
6506,0,0,27,2,1,8.0,2,1.0,5
6507,0,0,42,2,0,8.0,2,1.0,5
6508,1,0,33,0,8,11.0,2,9.0,5
6509,1,1,26,0,3,8.0,2,2.0,3
6510,1,1,38,2,2,0.0,0,4.0,3
6511,0,0,32,2,0,6.0,2,7.0,3
6512,1,0,20,0,5,1.0,2,5.0,2
6513,1,0,27,0,3,0.0,2,3.0,1
6514,1,1,80,2,7,0.0,1,3.0,5
6515,0,1,32,2,0,0.0,1,3.0,2
6516,1,1,77,2,7,0.0,2,1.0,5
6517,1,0,22,0,5,1.0,2,2.0,3
6518,0,1,32,2,5,0.0,2,2.0,5
6519,1,1,47,2,4,9.0,2,1.0,5
6520,1,1,49,2,3,1.0,0,2.0,5
6521,1,1,55,2,4,0.0,1,9.0,5
6522,1,0,28,2,3,1.0,2,2.0,2
6523,0,1,42,0,1,1.0,2,1.0,5
6524,0,0,37,2,0,8.0,2,1.0,5
6525,0,0,20,0,5,1.0,2,3.0,6
6526,1,1,43,2,8,0.0,1,6.0,3
6527,0,1,73,2,1,0.0,2,1.0,3
6528,0,0,46,0,2,1.0,2,3.0,2
6529,1,1,28,0,1,0.0,0,2.0,5
6530,0,1,35,2,3,9.0,0,2.0,1
6531,0,1,48,2,0,3.0,1,3.0,3
6532,0,0,32,2,0,0.0,2,3.0,3
6533,1,1,66,2,4,0.0,0,2.0,5
6534,0,1,47,2,0,8.0,1,2.0,5
6535,1,1,28,2,5,1.0,2,2.0,5
6536,0,1,35,2,0,3.0,0,2.0,5
6537,0,1,75,2,7,1.0,1,2.0,5
6538,1,1,48,2,4,1.0,1,3.0,5
6539,1,0,41,2,3,1.0,2,4.0,5
6540,0,0,25,0,1,1.0,2,3.0,5
6541,0,1,52,0,1,0.0,0,3.0,3
6542,1,1,58,2,1,0.0,0,2.0,5
6543,0,0,26,0,5,0.0,2,1.0,5
6544,0,0,49,2,0,0.0,2,3.0,1
6545,1,0,28,2,8,9.0,2,5.0,6
6546,1,0,53,2,0,0.0,2,1.0,5
6547,0,0,27,2,1,0.0,2,4.0,5
6548,0,0,33,2,3,0.0,2,4.0,3
6549,0,0,40,2,0,1.0,2,1.0,4
6550,1,1,47,0,4,0.0,1,4.0,3
6551,1,0,27,0,5,10.0,2,5.0,5
6552,1,1,37,2,4,1.0,2,6.0,5
6553,1,1,56,0,7,0.0,1,3.0,2
6554,1,1,48,2,4,2.0,1,5.0,5
6555,0,0,32,2,2,0.0,2,1.0,5
6556,1,1,39,2,1,1.0,0,3.0,5
6557,1,1,39,2,0,0.0,0,4.0,2
6558,0,0,39,2,0,9.0,2,1.0,5
6559,1,1,60,0,0,1.0,1,4.0,2
6560,0,0,33,2,2,9.0,2,2.0,5
6561,0,1,50,0,0,0.0,0,4.0,3
6562,1,1,58,2,3,0.0,2,2.0,5
6563,0,0,20,0,3,1.0,2,4.0,5
6564,1,0,29,2,5,0.0,2,4.0,5
6565,0,0,37,0,2,0.0,2,1.0,5
6566,1,1,25,2,1,1.0,2,2.0,5
6567,1,1,37,2,3,11.0,2,6.0,5
6568,1,1,68,2,2,0.0,2,1.0,5
6569,1,0,20,0,5,2.0,2,3.0,5
6570,1,2,22,0,5,9.0,2,3.0,3
6571,0,1,30,0,1,1.0,0,6.0,5
6572,0,1,83,2,0,0.0,1,2.0,5
6573,0,0,52,2,0,0.0,2,1.0,5
6574,0,0,19,0,5,7.0,2,1.0,3
6575,0,1,36,2,2,11.0,2,2.0,3
6576,1,0,31,0,5,1.0,2,4.0,3
6577,1,1,51,2,0,0.0,0,2.0,1
6578,0,1,53,2,0,8.0,0,2.0,5
6579,1,1,57,0,3,0.0,2,4.0,2
6580,1,0,35,0,1,0.0,2,3.0,3
6581,0,0,41,2,8,1.0,2,2.0,5
6582,1,1,69,2,0,0.0,2,1.0,2
6583,1,1,37,0,3,11.0,0,2.0,5
6584,0,2,41,2,5,0.0,2,1.0,3
6585,0,0,49,2,1,0.0,2,1.0,5
6586,1,1,59,2,8,0.0,0,3.0,5
6587,0,1,37,2,1,2.0,1,2.0,3
6588,0,1,68,2,7,3.0,1,4.0,5
6589,1,2,52,0,1,0.0,1,3.0,5
6590,0,1,46,2,0,1.0,0,4.0,5
6591,1,0,49,0,3,1.0,2,3.0,2
6592,0,0,33,2,2,1.0,2,5.0,5
6593,1,1,33,0,0,1.0,2,3.0,3
6594,0,0,25,0,2,0.0,2,3.0,5
6595,1,0,32,0,8,0.0,2,3.0,3
6596,0,1,87,2,7,0.0,1,2.0,5
6597,1,1,52,2,3,0.0,0,4.0,5
6598,0,0,27,0,2,14.0,2,8.0,3
6599,1,1,63,2,3,6.0,2,2.0,5
6600,0,1,89,2,7,1.0,1,2.0,1
6601,0,1,86,2,0,0.0,2,4.0,7
6602,1,1,31,0,4,1.0,0,2.0,3
6603,0,0,41,2,0,0.0,2,1.0,5
6604,0,1,35,0,0,0.0,0,2.0,5
6605,0,1,50,2,0,1.0,1,7.0,1
6606,0,1,70,0,2,0.0,0,2.0,3
6607,0,1,55,2,2,1.0,0,3.0,2
6608,0,1,36,2,6,8.0,0,5.0,5
6609,0,1,66,2,7,4.0,2,1.0,5
6610,1,2,47,2,8,0.0,1,2.0,2
6611,0,1,49,0,2,5.0,0,5.0,3
6612,1,1,65,2,0,1.0,0,4.0,5
6613,1,1,45,0,0,3.0,1,4.0,5
6614,1,0,33,0,3,1.0,2,5.0,2
6615,1,1,48,2,4,1.0,1,3.0,5
6616,1,0,28,2,5,5.0,2,4.0,5
6617,0,0,27,2,0,0.0,2,8.0,3
6618,0,1,45,2,2,1.0,2,3.0,2
6619,0,1,49,2,3,2.0,0,3.0,5
6620,0,1,46,1,8,0.0,2,1.0,3
6621,0,1,56,2,0,1.0,0,2.0,5
6622,1,0,21,0,5,0.0,2,1.0,1
6623,0,1,29,0,0,0.0,0,2.0,2
6624,1,0,33,0,3,0.0,2,3.0,5
6625,1,1,65,0,3,1.0,2,1.0,5
6626,0,1,61,2,2,1.0,0,5.0,5
6627,0,0,32,0,5,0.0,2,4.0,2
6628,1,1,35,2,0,1.0,2,1.0,2
6629,0,1,82,2,7,1.0,1,2.0,5
6630,0,1,37,0,2,1.0,2,4.0,3
6631,0,0,26,0,2,0.0,2,5.0,7
6632,1,0,32,2,5,2.0,2,3.0,5
6633,1,0,49,2,0,0.0,2,1.0,5
6634,1,1,46,2,8,1.0,2,3.0,5
6635,0,0,20,0,1,0.0,2,4.0,5
6636,1,2,66,2,0,0.0,2,1.0,2
6637,1,0,27,2,3,9.0,2,3.0,5
6638,0,1,66,2,7,6.0,0,4.0,4
6639,1,1,31,2,0,0.0,0,3.0,0
6640,1,1,53,2,1,4.0,0,2.0,5
6641,0,0,29,2,1,0.0,2,5.0,2
6642,1,1,70,0,4,0.0,1,2.0,5
6643,1,1,60,2,3,1.0,0,5.0,2
6644,0,0,43,0,1,4.0,2,6.0,6
6645,1,1,73,2,3,5.0,2,1.0,3
6646,0,0,47,0,2,0.0,2,1.0,5
6647,1,1,47,0,3,0.0,0,3.0,5
6648,1,1,38,2,0,0.0,2,2.0,6
6649,0,1,56,2,7,5.0,1,9.0,5
6650,1,1,51,2,0,0.0,0,5.0,5
6651,1,1,27,2,0,4.0,0,2.0,5
6652,1,0,30,2,0,2.0,2,2.0,5
6653,1,1,49,2,0,1.0,0,4.0,1
6654,0,0,30,2,5,0.0,2,6.0,2
6655,1,1,26,0,1,9.0,0,2.0,5
6656,0,1,58,0,8,0.0,0,6.0,3
6657,1,1,42,2,0,3.0,0,4.0,5
6658,1,0,23,0,5,0.0,2,1.0,5
6659,1,1,49,2,4,1.0,1,5.0,4
6660,1,1,59,2,4,3.0,1,4.0,5
6661,1,0,31,2,5,8.0,2,1.0,6
6662,0,1,49,2,0,0.0,0,5.0,1
6663,1,0,31,2,2,0.0,2,4.0,1
6664,1,1,32,2,0,9.0,0,2.0,5
6665,1,1,41,2,3,5.0,2,1.0,5
6666,1,1,71,2,4,1.0,1,4.0,5
6667,1,1,62,2,3,0.0,0,3.0,5
6668,1,0,26,2,0,0.0,2,4.0,3
6669,0,0,41,0,1,0.0,2,1.0,5
6670,1,0,41,2,1,2.0,2,2.0,5
6671,1,1,53,2,0,3.0,0,3.0,5
6672,1,1,46,2,1,2.0,2,4.0,2
6673,0,1,40,0,0,1.0,2,1.0,5
6674,0,0,49,0,0,9.0,2,1.0,0
6675,0,0,30,2,5,9.0,2,3.0,5
6676,1,1,36,2,0,0.0,0,4.0,5
6677,0,1,66,2,7,0.0,1,3.0,5
6678,1,1,31,0,8,0.0,2,4.0,2
6679,0,1,37,2,9,0.0,2,1.0,5
6680,0,0,26,0,5,1.0,2,1.0,4
6681,0,0,27,0,5,0.0,2,4.0,3
6682,1,1,70,0,7,0.0,2,1.0,5
6683,1,1,43,0,3,0.0,0,3.0,3
6684,1,0,42,0,3,1.0,2,3.0,5
6685,1,0,28,0,1,1.0,2,1.0,3
6686,1,1,48,2,3,6.0,2,2.0,6
6687,1,1,36,0,3,9.0,0,2.0,5
6688,1,1,41,2,9,0.0,2,2.0,6
6689,0,1,50,2,0,0.0,1,4.0,5
6690,0,0,42,2,3,5.0,2,7.0,5
6691,1,0,20,0,8,0.0,2,5.0,5
6692,0,0,21,0,5,1.0,2,7.0,1
6693,1,1,38,0,0,0.0,0,2.0,5
6694,0,0,27,2,5,0.0,2,4.0,5
6695,0,0,26,2,8,9.0,2,1.0,2
6696,0,1,46,2,0,4.0,1,5.0,5
6697,0,0,27,0,2,0.0,2,6.0,5
6698,0,0,25,0,8,8.0,2,5.0,5
6699,0,1,48,2,8,6.0,2,1.0,5
6700,1,1,51,2,1,1.0,0,4.0,5
6701,1,1,81,2,7,0.0,1,2.0,5
6702,1,1,48,2,0,7.0,0,2.0,5
6703,1,1,52,0,0,0.0,1,2.0,5
6704,0,1,68,2,7,0.0,1,2.0,5
6705,1,1,35,2,0,3.0,0,3.0,5
6706,0,1,39,2,6,9.0,2,1.0,5
6707,0,1,53,2,0,2.0,1,2.0,1
6708,1,1,41,2,0,1.0,0,2.0,5
6709,1,1,41,2,0,11.0,1,2.0,5
6710,0,0,25,0,2,1.0,2,1.0,5
6711,0,1,23,0,5,7.0,1,2.0,5
6712,0,1,47,2,0,1.0,1,5.0,7
6713,0,1,35,2,0,0.0,1,2.0,6
6714,1,1,51,2,4,1.0,2,3.0,5
6715,0,0,38,2,2,1.0,2,1.0,5
6716,1,1,62,2,0,10.0,2,1.0,5
6717,0,0,43,2,3,8.0,2,1.0,2
6718,1,1,60,2,4,1.0,1,6.0,1
6719,1,1,47,2,4,1.0,1,4.0,5
6720,1,0,22,0,8,0.0,2,4.0,5
6721,0,0,31,0,8,0.0,2,3.0,5
6722,0,1,38,2,2,3.0,2,2.0,5
6723,0,1,42,0,3,6.0,0,5.0,5
6724,1,1,38,0,0,5.0,0,3.0,2
6725,0,1,55,2,1,0.0,0,3.0,5
6726,0,1,71,2,0,1.0,0,2.0,5
6727,1,1,38,0,0,10.0,0,4.0,6
6728,1,1,77,2,0,1.0,2,1.0,5
6729,1,0,33,0,2,1.0,2,3.0,3
6730,1,1,72,0,4,0.0,1,2.0,5
6731,0,1,43,0,2,9.0,0,4.0,3
6732,0,0,35,2,0,0.0,2,3.0,5
6733,0,0,33,2,1,1.0,2,3.0,5
6734,1,1,27,2,3,0.0,0,2.0,5
6735,0,0,19,0,5,0.0,2,6.0,2
6736,0,2,50,0,0,1.0,1,4.0,5
6737,1,0,29,2,0,9.0,2,3.0,5
6738,0,1,46,0,0,8.0,2,1.0,5
6739,1,1,46,2,0,1.0,2,1.0,1
6740,0,1,53,0,2,3.0,2,1.0,5
6741,1,1,36,2,4,1.0,1,4.0,5
6742,0,1,36,0,2,0.0,0,2.0,3
6743,1,1,56,0,4,0.0,1,5.0,3
6744,0,0,32,0,3,0.0,2,4.0,5
6745,1,0,61,2,3,1.0,2,3.0,1
6746,1,1,61,0,3,1.0,0,2.0,6
6747,1,1,53,2,0,0.0,0,2.0,5
6748,1,1,69,0,4,1.0,1,4.0,5
6749,1,0,47,2,3,4.0,2,1.0,5
6750,0,1,26,2,3,5.0,2,7.0,5
6751,0,0,39,2,0,9.0,2,1.0,5
6752,1,1,47,0,0,0.0,2,4.0,0
6753,0,1,69,2,0,7.0,2,1.0,5
6754,1,1,46,2,0,8.0,0,2.0,0
6755,1,1,50,2,2,0.0,2,1.0,2
6756,0,0,37,2,1,1.0,2,3.0,5
6757,0,0,50,2,0,6.0,2,1.0,5
6758,0,1,52,2,1,0.0,0,4.0,5
6759,1,0,28,2,5,5.0,2,4.0,5
6760,1,0,42,2,3,3.0,2,2.0,1
6761,0,0,43,2,2,0.0,2,1.0,5
6762,0,0,42,2,0,0.0,2,2.0,5
6763,1,1,45,2,4,1.0,1,5.0,3
6764,1,0,48,2,3,0.0,2,3.0,1
6765,1,1,88,2,7,0.0,2,1.0,5
6766,1,1,51,0,0,3.0,0,2.0,5
6767,0,0,29,2,2,1.0,2,5.0,0
6768,0,1,28,0,0,0.0,2,3.0,2
6769,0,1,47,2,0,0.0,0,4.0,3
6770,0,0,25,2,8,8.0,2,1.0,0
6771,0,1,38,0,0,4.0,0,4.0,0
6772,1,1,37,2,0,1.0,2,1.0,2
6773,0,1,61,2,2,0.0,0,2.0,5
6774,1,1,60,2,0,1.0,0,2.0,2
6775,1,1,73,2,3,1.0,1,4.0,5
6776,1,2,60,0,4,6.0,0,2.0,3
6777,0,0,27,1,8,8.0,2,4.0,3
6778,0,1,49,2,0,1.0,2,1.0,5
6779,1,1,72,2,7,3.0,1,2.0,5
6780,0,1,43,2,0,1.0,0,2.0,5
6781,0,1,50,2,9,1.0,2,2.0,2
6782,0,0,49,2,9,0.0,2,2.0,5
6783,1,1,38,2,1,5.0,2,2.0,0
6784,0,1,35,2,0,0.0,0,3.0,5
6785,0,1,82,0,7,1.0,1,2.0,5
6786,1,1,63,2,0,9.0,2,1.0,5
6787,1,1,73,2,4,11.0,1,2.0,5
6788,0,1,38,2,0,4.0,2,1.0,2
6789,1,1,61,2,7,0.0,1,2.0,5
6790,0,0,42,2,6,10.0,2,1.0,5
6791,0,1,43,2,2,0.0,0,2.0,5
6792,1,0,31,0,6,14.0,2,1.0,5
6793,1,1,69,0,1,0.0,2,1.0,5
6794,0,0,42,2,3,1.0,2,3.0,5
6795,1,1,32,2,0,9.0,0,2.0,5
6796,1,1,39,2,0,3.0,0,4.0,3
6797,0,1,48,2,0,0.0,0,4.0,5
6798,1,1,39,2,0,6.0,0,2.0,5
6799,1,1,60,2,1,1.0,1,2.0,2
6800,0,0,51,2,3,1.0,2,1.0,5
6801,0,1,61,2,0,0.0,0,3.0,3
6802,1,1,86,1,7,1.0,1,2.0,5
6803,0,1,55,2,0,2.0,0,3.0,5
6804,0,1,43,2,0,1.0,0,5.0,5
6805,1,1,45,0,4,0.0,0,3.0,3
6806,0,1,50,2,0,1.0,0,5.0,3
6807,1,1,40,0,0,1.0,0,2.0,4
6808,0,0,25,2,1,3.0,2,1.0,5
6809,0,0,89,2,7,2.0,2,1.0,5
6810,0,0,25,0,2,1.0,2,1.0,6
6811,0,1,46,2,2,1.0,0,5.0,5
6812,0,1,83,2,7,0.0,2,2.0,5
6813,1,1,35,2,4,6.0,0,4.0,5
6814,0,1,71,2,7,1.0,2,2.0,2
6815,1,1,50,2,0,0.0,0,3.0,5
6816,1,1,58,0,4,12.0,1,2.0,5
6817,1,1,29,0,5,0.0,1,2.0,2
6818,1,1,35,2,0,1.0,0,4.0,2
6819,1,1,67,2,4,0.0,1,2.0,5
6820,1,1,35,0,1,0.0,0,5.0,3
6821,1,1,61,2,4,1.0,1,3.0,5
6822,0,0,29,0,3,0.0,2,2.0,2
6823,0,0,49,2,6,0.0,2,1.0,5
6824,1,1,46,0,3,0.0,0,5.0,3
6825,1,1,47,2,4,0.0,0,5.0,1
6826,0,0,37,0,0,4.0,2,2.0,5
6827,1,0,18,0,5,9.0,2,3.0,5
6828,0,0,23,0,3,0.0,2,2.0,2
6829,1,0,29,0,6,11.0,2,3.0,2
6830,0,1,52,0,0,0.0,0,4.0,3
6831,0,0,43,2,0,1.0,2,4.0,5
6832,1,1,66,2,0,0.0,2,5.0,5
6833,0,1,67,2,7,1.0,2,1.0,3
6834,0,1,49,2,8,9.0,2,2.0,5
6835,1,1,38,0,4,1.0,1,4.0,5
6836,0,1,38,0,2,1.0,2,2.0,3
6837,0,0,32,2,6,10.0,2,1.0,5
6838,1,1,48,2,0,8.0,0,2.0,5
6839,0,0,42,2,6,7.0,2,1.0,5
6840,0,0,50,2,0,8.0,2,3.0,5
6841,0,1,33,2,6,0.0,1,2.0,5
6842,1,1,50,2,0,0.0,0,3.0,1
6843,0,1,30,2,2,8.0,1,6.0,3
6844,0,1,27,2,1,1.0,2,2.0,3
6845,0,1,43,2,2,1.0,0,4.0,5
6846,0,0,25,0,8,1.0,2,2.0,5
6847,0,0,19,0,5,4.0,2,5.0,7
6848,0,0,27,2,8,12.0,2,3.0,5
